Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,churn_flag,Age_Group,Tenure_Group,Customer_Lifecycle,Revenue_Per_Month,Total_Extra_Charges,Net_Revenue,Charge_Revenue_Ratio,Revenue_to_Charge_Ratio,Referral_Group,Has_Referral,Service_Count,Streaming_Service_Count,Protection_Service_Count,Has_Phone_Service,Has_Multiple_Lines,Is_Long_Term_Contract,Has_Internet,Has_Online_Security,Is_Automatic_Payment,Is_Paperless,Has_Value_Deal,Average_Charge_Per_Month,Charge_Difference,Refund_Rate,Extra_Charge_Ratio,Revenue_Segment,Age_MonthlyCharge_Interaction,State_Avg_Revenue,Revenue_vs_State_Avg,Contract_Avg_Charge,Revenue_Percentile,State_Revenue_Rank
29149-ODI,Male,74,Yes,Odisha,0,29,NO DEAL,No,No,Yes,DSL,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,39.1,971.3,0.0,0,0.0,971.3,Churned,Competitor,Competitor had better devices,1,Elder,25-48 Months,Established,33.49310344827586,0.0,971.3,0.040255327911047,24.841432225063937,No Referral,0,3,1,1,0,0,0,1,1,0,0,0,33.49310344827586,5.606896551724141,0.0,0.0,Medium Value,2893.4,3209.121578947368,-2237.821578947368,64.55887096774194,0.32611405422249923,103.0
89798-UTT,Male,38,Yes,Uttarakhand,15,8,NO DEAL,No,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,36.0,780.15,0.0,0,0.0,780.15,Stayed,Others,Others,0,Middle Age,7-12 Months,Growing,97.51875,0.0,780.15,0.046144972120746,21.67083333333333,High,1,3,0,2,0,0,0,1,0,0,1,0,97.51875,-61.51875,0.0,0.0,Medium Value,1368.0,3017.3093548387096,-2237.1593548387095,64.55887096774194,0.2871611093798691,43.0
68840-WES,Female,50,No,West Bengal,10,14,Deal 4,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,58.95,601.6,0.0,70,270.27,941.87,Stayed,Others,Others,0,Senior,13-24 Months,Growing,67.27642857142857,340.27,941.87,0.062588255279391,15.9774385072095,High,1,4,2,0,1,1,0,1,0,0,1,0,42.971428571428575,15.978571428571428,0.0,0.361270663679701,Medium Value,2947.5,3213.946358695652,-2272.0763586956523,64.55887096774194,0.31879090059208476,263.0
92515-DEL,Male,74,No,Delhi,14,1,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,5222.35,0.0,0,882.5,6104.85,Stayed,Others,Others,0,Elder,0-6 Months,New,6104.85,882.5,6104.85,0.0171912495802517,58.16912815626489,High,1,7,2,2,1,1,0,1,0,0,1,0,5222.35,-5117.400000000001,0.0,0.14455719632751,Very High Value,7766.3,3304.1361417322832,2800.713858267717,64.55887096774194,0.8187909005920848,28.0
22635-MAH,Male,43,Yes,Maharashtra,11,19,Deal 4,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.45,270.2,0.0,0,290.03,560.23,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,29.48578947368421,290.03,560.23,0.0347178837263266,28.80359897172237,High,1,1,0,0,1,0,1,0,0,0,0,0,14.221052631578948,5.228947368421052,0.0,0.5176980882851685,Low Value,836.35,3249.5820634920638,-2689.3520634920637,64.46928520877566,0.23901526955437832,382.0
47348-KAR,Male,53,Yes,Karnataka,0,18,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,110.3,6997.3,0.0,0,1354.24,8351.54,Stayed,Others,Others,0,Senior,13-24 Months,Growing,463.9744444444445,1354.24,8351.54,0.0132071450295394,75.71659111514053,No Referral,0,9,3,3,1,1,1,1,1,0,0,0,388.7388888888889,-278.43888888888887,0.0,0.1621545247942295,Very High Value,5845.9,3054.5152765957446,5297.024723404256,61.249883653286794,0.931442817076971,34.0
28281-KAR,Male,56,Yes,Karnataka,8,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,253.8,0.0,0,148.89,402.69,Joined,Others,Others,0,Senior,25-48 Months,Established,12.5840625,148.89,402.69,0.1995331396359482,5.011698817672682,High,1,4,2,0,1,0,0,1,0,0,1,0,7.93125,72.41874999999999,0.0,0.3697385085301348,Low Value,4499.599999999999,3054.5152765957446,-2651.8252765957445,64.55887096774194,0.19990651293237768,377.0
33663-HAR,Male,60,No,Haryana,8,35,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,238.15,0.0,0,313.11,551.26,Stayed,Others,Others,0,Senior,25-48 Months,Established,15.750285714285717,313.11,551.26,0.0365526248956935,27.35781637717122,High,1,1,0,0,1,0,0,0,0,0,0,0,6.804285714285714,13.345714285714283,0.0,0.5679896963320393,Low Value,1209.0,3015.4763065326633,-2464.216306532663,64.55887096774194,0.23714552820193208,301.0
88111-MAH,Female,52,Yes,Maharashtra,15,32,NO DEAL,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,83.4,83.4,0.0,0,43.06,126.46,Joined,Others,Others,0,Senior,25-48 Months,Established,3.951875,43.06,126.46,0.6594970741736518,1.5163069544364507,High,1,5,0,3,1,0,0,1,1,0,1,0,2.60625,80.79375,0.0,0.3405029258263483,Low Value,4336.8,3249.5820634920638,-3123.1220634920637,64.55887096774194,0.10361483328139608,448.0
42029-TAM,Male,32,Yes,Tamil Nadu,3,30,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20.5,76.95,0.0,0,111.03,187.98,Joined,Others,Others,0,Middle Age,25-48 Months,Established,6.266,111.03,187.98,0.1090541546973082,9.169756097560976,Medium,1,1,0,0,1,0,0,0,0,0,1,0,2.565,17.935,0.0,0.5906479412703479,Low Value,656.0,3072.9106666666667,-2884.9306666666666,64.55887096774194,0.1274540355250857,516.0
52913-GUJ,Male,64,No,Gujarat,4,7,NO DEAL,No,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,60.45,3184.25,0.0,0,0.0,3184.25,Churned,Price,Lack of affordable download/upload speed,1,Elder,7-12 Months,Growing,454.8928571428572,0.0,3184.25,0.0189840621810473,52.67576509511993,Medium,1,7,3,3,0,0,1,1,0,0,1,0,454.8928571428572,-394.4428571428572,0.0,0.0,High Value,3868.8,3057.1323582089553,127.11764179104466,64.46928520877566,0.6235587410408227,122.0
84284-BIH,Male,60,Yes,Bihar,0,28,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.95,927.1,0.0,0,1401.62,2328.72,Stayed,Others,Others,0,Senior,25-48 Months,Established,83.16857142857143,1401.62,2328.72,0.0085669380603936,116.72781954887218,No Referral,0,1,0,0,1,0,1,0,0,0,1,0,33.11071428571429,-13.160714285714288,0.0,0.6018842969528324,High Value,1197.0,2790.485327380952,-461.7653273809524,61.249883653286794,0.527267061389841,144.0
14244-MAD,Female,32,Yes,Madhya Pradesh,9,21,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.3,4896.35,0.0,40,1189.44,6125.79,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,291.70428571428573,1229.44,6125.79,0.013108513350931,76.28630136986301,High,1,3,0,2,1,0,0,1,0,0,1,0,233.15952380952385,-152.8595238095238,0.0,0.200699011882549,Very High Value,2569.6,3090.985,3034.805,64.55887096774194,0.8192583359301964,49.0
31937-TAM,Female,32,No,Tamil Nadu,14,25,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.55,7616.0,0.0,0,2269.87,9885.87,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,395.43480000000005,2269.87,9885.87,0.0109803183735978,91.072040534316,High,1,9,3,3,1,1,1,1,1,0,1,0,304.64,-196.09,0.0,0.2296075105175366,Very High Value,3473.6,3072.9106666666667,6812.959333333334,61.249883653286794,0.980211904019944,11.0
43444-KER,Female,66,Yes,Kerala,10,31,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,69.35,341.6,0.0,0,47.8,389.4,Stayed,Others,Others,0,Elder,25-48 Months,Established,12.561290322580644,47.8,389.4,0.1780945043656908,5.614996395097332,High,1,2,0,0,1,0,1,1,0,0,1,0,11.019354838709678,58.33064516129032,0.0,0.1227529532614278,Low Value,4577.099999999999,2823.27285,-2433.8728499999997,64.46928520877566,0.19569959488937363,160.0
24040-MAH,Male,22,Yes,Maharashtra,6,6,NO DEAL,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,25.3,1748.55,0.0,0,2211.95,3960.5,Stayed,Others,Others,0,Young Adult,0-6 Months,New,660.0833333333334,2211.95,3960.5,0.0063880823128392,156.5415019762846,High,1,2,0,0,1,1,1,0,0,0,1,0,291.425,-266.125,0.0,0.5585027143037494,High Value,556.6,3249.5820634920638,710.9179365079362,61.249883653286794,0.6875973823621065,173.0
92945-TEL,Male,47,Yes,Telangana,0,21,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.3,4222.95,0.0,0,1078.98,5301.93,Stayed,Others,Others,0,Senior,13-24 Months,Growing,252.47285714285715,1078.98,5301.93,0.0189176394256431,52.86071784646062,No Referral,0,7,3,1,1,1,0,1,0,0,1,0,201.09285714285716,-100.79285714285712,0.0,0.2035070248004028,Very High Value,4714.099999999999,2991.1121352313166,2310.8178647686836,64.55887096774194,0.7770333437207853,63.0
12490-TEL,Female,52,No,Telangana,9,6,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.75,238.1,38.84,0,37.5,236.76,Joined,Others,Others,0,Senior,0-6 Months,New,39.46,37.5,197.92,0.3157205609055584,3.1673578595317724,High,1,3,0,1,1,0,0,1,0,0,1,0,39.68333333333333,35.06666666666667,0.1631247375052499,0.1583882412569691,Low Value,3887.0,2991.1121352313166,-2754.3521352313164,64.55887096774194,0.14708631972577127,239.0
65337-AND,Male,23,Yes,Andhra Pradesh,12,8,NO DEAL,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.95,1348.5,0.0,0,721.68,2070.18,Stayed,Others,Others,0,Young Adult,7-12 Months,Growing,258.7725,721.68,2070.18,0.02654358558193,37.673885350318464,High,1,4,0,2,1,0,0,1,1,0,0,0,168.5625,-113.6125,0.0,0.348607367475292,Medium Value,1263.85,3016.3476708860762,-946.1676708860764,64.55887096774194,0.49579308195699595,201.0
64294-AND,Male,62,No,Andhra Pradesh,9,25,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.55,1357.1,17.14,0,1361.58,2701.54,Stayed,Others,Others,0,Elder,25-48 Months,Established,108.0616,1361.58,2684.4,0.0076067724335008,131.461800486618,High,1,1,0,0,1,0,1,0,0,0,0,0,54.284,-33.733999999999995,0.0126298725222901,0.5040014214114912,High Value,1274.1,3016.3476708860762,-314.80767088607627,61.249883653286794,0.5740105952009972,171.0
63608-UTT,Female,47,No,Uttar Pradesh,6,11,Deal 3,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.8,475.2,0.0,0,348.25,823.45,Stayed,Others,Others,0,Senior,7-12 Months,Growing,74.85909090909091,348.25,823.45,0.0240451757848078,41.58838383838384,High,1,1,0,0,1,0,1,0,0,0,0,0,43.2,-23.399999999999995,0.0,0.4229157811646122,Medium Value,930.6,3041.5530683624797,-2218.1030683624795,61.249883653286794,0.2955749454658772,444.0
79581-JAM,Female,47,Yes,Jammu & Kashmir,4,10,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,99.75,5608.4,0.0,0,1149.68,6758.08,Stayed,Others,Others,0,Senior,7-12 Months,Growing,675.808,1149.68,6758.08,0.0147601093801789,67.75017543859649,Medium,1,8,2,3,1,1,1,1,0,0,1,0,560.8399999999999,-461.0899999999999,0.0,0.1701193238316208,Very High Value,4688.25,2681.7855625,4076.2944374999997,64.46928520877566,0.8541601745091929,37.0
54638-UTT,Male,77,Yes,Uttar Pradesh,1,21,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.1,5376.4,0.0,0,1515.8,6892.2,Stayed,Others,Others,0,Elder,13-24 Months,Growing,328.2,1515.8,6892.2,0.0152491221961057,65.57754519505234,Low,1,8,3,2,1,1,1,1,0,0,1,0,256.0190476190476,-150.91904761904763,0.0,0.2199297756884594,Very High Value,8092.7,3041.5530683624797,3850.64693163752,64.46928520877566,0.8621065752570894,89.0
54460-HAR,Female,45,No,Haryana,10,17,NO DEAL,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,25.1,611.45,0.0,0,824.78,1436.23,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,84.48411764705882,824.78,1436.23,0.017476309504745,57.2203187250996,High,1,2,0,0,1,1,1,0,0,0,0,0,35.96764705882353,-10.867647058823527,0.0,0.574267352722057,Medium Value,1129.5,3015.4763065326633,-1579.2463065326633,61.249883653286794,0.40557806170146465,230.0
57456-PUN,Male,55,No,Punjab,2,18,NO DEAL,Yes,Yes,No,No Type,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,26.8,733.55,0.0,0,90.0,823.55,Stayed,Others,Others,0,Senior,13-24 Months,Growing,45.75277777777777,90.0,823.55,0.0325420435917673,30.729477611940297,Low,1,2,0,0,1,1,1,0,0,0,1,0,40.75277777777777,-13.952777777777772,0.0,0.109282982211159,Medium Value,1474.0,2975.6264912280703,-2152.07649122807,64.46928520877566,0.29588656902461824,249.0
76281-TAM,Female,29,Yes,Tamil Nadu,10,31,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,3334.9,0.0,0,1328.96,4663.86,Stayed,Others,Others,0,Young Adult,25-48 Months,Established,150.44709677419354,1328.96,4663.86,0.021730926743084,46.0173655648742,High,1,7,3,1,1,1,0,1,0,0,1,0,107.57741935483872,-6.227419354838716,0.0,0.2849485190378785,High Value,2939.15,3072.9106666666667,1590.949333333333,64.55887096774194,0.7387036459956373,170.0
24934-HAR,Female,23,No,Haryana,0,5,NO DEAL,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,762.25,0.0,0,228.16,990.41,Churned,Competitor,Competitor offered higher download speeds,1,Young Adult,0-6 Months,New,198.082,228.16,990.41,0.0506355953594975,19.748953140578266,No Referral,0,3,0,1,1,0,0,1,1,0,1,0,152.45,-102.29999999999998,0.0,0.2303692410213952,Medium Value,1153.45,3015.4763065326633,-2025.0663065326635,64.55887096774194,0.33094421938298535,265.0
98897-MAD,Female,77,No,Madhya Pradesh,5,22,NO DEAL,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,88.45,2130.55,0.0,0,46.69,2177.24,Stayed,Others,Others,0,Elder,13-24 Months,Growing,98.96545454545452,46.69,2177.24,0.0406248277635906,24.61548897682306,Medium,1,5,1,2,1,0,1,1,0,0,1,0,96.84318181818183,-8.39318181818183,0.0,0.0214445812129117,High Value,6810.650000000001,3090.985,-913.7450000000003,61.249883653286794,0.5082580243066376,151.0
97703-BIH,Female,21,Yes,Bihar,1,8,Deal 3,No,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,54.55,1362.85,0.0,0,0.0,1362.85,Stayed,Others,Others,0,Young Adult,7-12 Months,Growing,170.35625,0.0,1362.85,0.0400264152327842,24.983501374885424,Low,1,6,3,2,0,0,1,1,1,0,0,0,170.35625,-115.80625,0.0,0.0,Medium Value,1145.55,2790.485327380952,-1427.6353273809523,64.46928520877566,0.3926456840137114,187.0
64604-BIH,Female,51,Yes,Bihar,10,19,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.05,923.1,0.0,0,1082.9,2006.0,Stayed,Others,Others,0,Senior,13-24 Months,Growing,105.57894736842104,1082.9,2006.0,0.0099950149551345,100.0498753117207,High,1,1,0,0,1,0,1,0,0,0,1,0,48.58421052631579,-28.534210526315796,0.0,0.5398305084745764,Medium Value,1022.55,2790.485327380952,-784.4853273809522,64.46928520877566,0.4858211280772826,154.0
34024-AND,Female,45,Yes,Andhra Pradesh,4,21,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,7.66,27.71,Joined,Others,Others,0,Middle Age,13-24 Months,Growing,1.3195238095238095,7.66,27.71,0.7235654998195598,1.382044887780549,Medium,1,1,0,0,1,0,0,0,0,0,0,0,0.9547619047619048,19.09523809523809,0.0,0.2764345001804402,Low Value,902.25,3016.3476708860762,-2988.637670886076,64.55887096774194,0.007790588968526021,392.0
67856-AND,Male,67,No,Andhra Pradesh,2,5,NO DEAL,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,331.9,12.48,0,11.35,330.77,Churned,Price,Price too high,1,Elder,0-6 Months,New,66.154,11.35,318.29,0.2123832270157511,4.708469750889679,Low,1,2,0,0,1,0,0,1,0,0,1,0,66.38,3.870000000000005,0.0376016872551973,0.0343138736886658,Low Value,4706.75,3016.3476708860762,-2685.5776708860762,64.55887096774194,0.1779370520411343,322.0
18601-KAR,Female,40,Yes,Karnataka,13,4,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.4,1023.95,0.0,0,631.0,1654.95,Stayed,Others,Others,0,Middle Age,0-6 Months,New,413.7375,631.0,1654.95,0.0117224085319798,85.30670103092784,High,1,1,0,0,1,0,1,0,0,0,0,0,255.9875,-236.5875,0.0,0.3812804012205806,Medium Value,776.0,3054.5152765957446,-1399.5652765957445,61.249883653286794,0.4418822062947959,270.0
44895-RAJ,Male,56,Yes,Rajasthan,4,21,Deal 4,No,No,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,45.55,597.0,0.0,0,0.0,597.0,Churned,Dissatisfaction,Poor expertise of online support,1,Senior,13-24 Months,Growing,28.428571428571427,0.0,597.0,0.0762981574539363,13.106476399560924,Medium,1,4,1,2,0,0,0,1,1,0,1,0,28.428571428571427,17.12142857142857,0.0,0.0,Low Value,2550.8,3108.804826254826,-2511.804826254826,64.55887096774194,0.24867559987535057,201.0
43803-TAM,Female,61,Yes,Tamil Nadu,6,14,Deal 3,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,543.0,0.0,0,613.48,1156.48,Stayed,Others,Others,0,Elder,13-24 Months,Growing,82.60571428571428,613.48,1156.48,0.0172073879358052,58.114572864321616,High,1,1,0,0,1,0,1,0,0,0,0,0,38.785714285714285,-18.88571428571429,0.0,0.5304717764250139,Medium Value,1213.9,3072.9106666666667,-1916.4306666666666,64.46928520877566,0.36117170458086634,382.0
84616-GUJ,Female,20,Yes,Gujarat,5,3,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,No,Credit Card,19.45,921.3,0.0,0,2236.36,3157.66,Stayed,Others,Others,0,Young Adult,0-6 Months,New,1052.5533333333333,2236.36,3157.66,0.0061596245320902,162.34755784061696,Medium,1,1,0,0,1,0,1,0,0,0,0,0,307.1,-287.65,0.0,0.7082333120095261,High Value,389.0,3057.1323582089553,100.52764179104452,64.46928520877566,0.6215331879090059,124.0
13203-RAJ,Female,49,Yes,Rajasthan,10,20,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1679.4,38.65,0,133.56,1774.31,Stayed,Others,Others,0,Senior,13-24 Months,Growing,88.71549999999999,133.56,1735.66,0.0535701202157458,18.667122567069963,High,1,7,2,2,1,1,0,1,0,0,1,0,83.97,11.079999999999998,0.023014171727998,0.0752743319938454,Medium Value,4657.45,3108.804826254826,-1334.494826254826,64.55887096774194,0.4563727017762543,150.0
54123-KAR,Female,24,Yes,Karnataka,10,9,Deal 1,Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.45,5025.85,0.0,0,2807.28,7833.13,Stayed,Others,Others,0,Young Adult,7-12 Months,Growing,870.3477777777778,2807.28,7833.13,0.0091215133669427,109.63093072078377,High,1,7,2,2,1,1,1,1,1,0,1,0,558.4277777777778,-486.9777777777778,0.0,0.3583854729846179,Very High Value,1714.8000000000002,3054.5152765957446,4778.6147234042555,61.249883653286794,0.9090059208476161,42.0
96107-KAR,Female,44,Yes,Karnataka,8,32,NO DEAL,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3314.15,0.0,0,59.2,3373.35,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,105.4171875,59.2,3373.35,0.0282360265018453,35.415748031496065,High,1,6,3,0,1,1,0,1,0,0,1,0,103.5671875,-8.317187500000003,0.0,0.017549320408496,High Value,4191.0,3054.5152765957446,318.8347234042553,64.55887096774194,0.6406980367715799,163.0
61036-KER,Male,81,Yes,Kerala,10,30,Deal 5,No,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,29.8,220.45,11.83,0,0.0,208.62,Stayed,Others,Others,0,Elder,25-48 Months,Established,6.954,0.0,196.79,0.1428434474163551,7.000671140939597,High,1,2,0,1,0,0,1,1,1,0,0,0,7.348333333333333,22.451666666666668,0.0536629621229303,0.0,Low Value,2413.8,2823.27285,-2614.65285,64.46928520877566,0.13680274228731693,172.0
54834-PUN,Male,59,Yes,Punjab,7,5,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.4,3775.85,0.0,0,71.55,3847.4,Stayed,Others,Others,0,Senior,0-6 Months,New,769.48,71.55,3847.4,0.0211571450849924,47.26535626535626,High,1,4,0,1,1,1,0,1,0,0,0,0,755.17,-673.77,0.0,0.018596974580236,High Value,4802.6,2975.6264912280703,871.7735087719298,64.55887096774194,0.6788719227173574,107.0
49491-TEL,Female,49,Yes,Telangana,6,19,NO DEAL,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.0,865.85,22.55,0,560.88,1404.18,Stayed,Others,Others,0,Senior,13-24 Months,Growing,73.9042105263158,560.88,1381.63,0.0320471734393026,31.204,High,1,2,0,0,1,0,0,1,0,0,1,0,45.57105263157895,-0.5710526315789508,0.026043772015938,0.3994359697474682,Medium Value,2205.0,2991.1121352313166,-1586.9321352313166,64.55887096774194,0.39965721408538485,172.0
12391-TEL,Male,40,No,Telangana,9,24,NO DEAL,Yes,No,No,No Type,No,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.8,572.2,0.0,0,1337.48,1909.68,Stayed,Others,Others,0,Middle Age,13-24 Months,Growing,79.57000000000001,1337.48,1909.68,0.0103682292321226,96.44848484848484,High,1,1,0,0,1,0,1,0,0,0,1,0,23.84166666666667,-4.041666666666668,0.0,0.7003686481504755,Medium Value,792.0,2991.1121352313166,-1081.4321352313166,64.46928520877566,0.47288875038952943,144.0
54756-TEL,Male,36,Yes,Telangana,5,28,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.9,6449.15,0.0,0,2627.88,9077.03,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,324.1796428571429,2627.88,9077.03,0.0114464753338922,87.36313763233879,Medium,1,8,3,3,1,0,1,1,0,0,0,0,230.3267857142857,-126.4267857142857,0.0,0.2895087930743866,Very High Value,3740.4,2991.1121352313166,6085.917864768684,64.46928520877566,0.9591773138049237,11.0
95873-GUJ,Male,43,No,Gujarat,12,26,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-8.0,199.75,0.0,0,135.72,335.47,Stayed,Others,Others,0,Middle Age,25-48 Months,Established,12.902692307692307,135.72,335.47,-0.0238471398336662,-41.93375,High,1,2,0,0,1,0,0,1,0,0,1,0,7.6826923076923075,-15.682692307692308,0.0,0.404566727278147,Low Value,-344.0,3057.1323582089553,-2721.662358208955,64.55887096774194,0.179339358055469,286.0
71752-TEL,Female,51,No,Telangana,4,2,Deal 5,Yes,No,No,No Type,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.9,57.4,0.0,0,53.8,111.2,Joined,Others,Others,0,Senior,0-6 Months,New,55.6,53.8,111.2,0.178956834532374,5.587939698492463,Medium,1,1,0,0,1,0,0,0,0,0,0,0,28.7,-8.8,0.0,0.4838129496402877,Low Value,1014.9,2991.1121352313166,-2879.912135231317,64.55887096774194,0.09021502025553131,255.0
15692-UTT,Female,25,No,Uttar Pradesh,0,23,NO DEAL,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.05,45.05,0.0,0,48.03,93.08,Churned,Competitor,Competitor had better devices,1,Young Adult,13-24 Months,Growing,4.046956521739131,48.03,93.08,0.4839922647185217,2.0661487236404,No Referral,0,3,1,0,1,0,0,1,0,0,0,0,1.958695652173913,43.09130434782608,0.0,0.5160077352814784,Low Value,1126.25,3041.5530683624797,-2948.47306836248,64.55887096774194,0.06824555936428794,580.0
37245-MAD,Female,57,No,Madhya Pradesh,12,31,Deal 4,No,No,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,45.9,693.45,16.27,0,0.0,677.18,Stayed,Others,Others,0,Senior,25-48 Months,Established,21.844516129032257,0.0,660.91,0.0677810921763785,14.75337690631808,High,1,5,0,4,0,0,1,1,1,0,0,0,22.36935483870968,23.53064516129032,0.0234623981541567,0.0,Medium Value,2616.3,3090.985,-2413.8050000000003,64.46928520877566,0.2647242131505142,220.0
